FES Amp = 150.0
FES Dur = 50.0
FES F = 1.0
FES Np = 1.0
Time (s), Torque (ft-lbs), FES Pulse, Window Flag
0.3247249126434326,44.92520475042661,0.0,2
0.3267195224761963,44.94366108725486,0.0,2
0.32871198654174805,44.95346297562036,0.0,2
0.330216646194458,44.923778391335446,0.0,2
0.3322174549102783,44.946365527560154,0.0,2
0.3342165946960449,44.961595216019894,0.0,2
0.3362116813659668,44.94430501396828,0.0,2
0.33820629119873047,44.95156308274549,0.0,2
0.33971595764160156,44.90969863941365,0.0,2
0.34176087379455566,44.90211102275171,0.0,2
0.34376955032348633,44.88190049260959,0.0,2
0.3457655906677246,44.90235215684021,0.0,2
0.34775853157043457,44.895954269024564,0.0,2
0.34975624084472656,44.95505365834558,0.0,2
0.3512763977050781,44.91745218414135,0.0,2
0.3532826900482178,44.93286198031526,0.0,2
0.35527706146240234,44.88985799997501,0.0,2
0.3572704792022705,44.937142724452016,0.0,2
0.35977768898010254,44.92603987496304,0.0,2
0.36184024810791016,44.86331205488234,0.0,2
0.37136077880859375,44.909065029896986,0.0,2
0.37336277961730957,44.914851882697036,0.0,2
0.37535762786865234,44.84749396837446,0.0,2
0.37735724449157715,44.903410936356366,0.0,2
0.3798859119415283,44.904476893286905,0.0,2
0.381911039352417,44.84339721238472,0.0,2
0.3839123249053955,44.92751909488174,0.0,2
0.3859107494354248,44.88142099507927,0.0,2
0.38789820671081543,44.8522930231377,0.0,2
0.3898937702178955,44.84155020009471,0.0,2
0.39194464683532715,44.852059683139295,0.0,2
0.3932502269744873,44.83739622319783,0.0,2
0.395244836807251,44.84874289710718,0.0,2
0.39723873138427734,44.908031150145476,0.0,2
0.39980125427246094,44.826157376819175,0.0,2
0.40379858016967773,44.894226573557525,0.0,2
0.4057927131652832,44.873919388265,0.0,2
0.4077882766723633,44.89497886015546,0.0,2
0.4139249324798584,44.824300289711665,0.0,2
0.41592907905578613,44.83483791395209,0.0,2
0.4179117679595947,44.86162202685323,0.0,2
0.4199049472808838,44.84343650703767,0.0,2
0.4224109649658203,44.83356794382107,0.0,2
0.4244070053100586,44.8961140914641,0.0,2
0.42998743057250977,44.88230116812356,0.0,2
0.431988000869751,44.87698817060346,0.0,2
0.4344801902770996,44.78899845359415,0.0,2
0.4364750385284424,44.79577254208663,0.0,2
0.4394669532775879,44.807128087154986,0.0,2
0.44097900390625,44.8256025361485,0.0,2
0.442976713180542,44.86897986901885,0.0,2
0.44497084617614746,44.78616121429729,0.0,2
0.44696760177612305,44.84840292611849,0.0,2
0.4495851993560791,44.86614605362826,0.0,2
0.45161914825439453,44.83038935077463,0.0,2
0.4546833038330078,44.809276854837584,0.0,2
0.45664358139038086,44.79001100964139,0.0,2
0.4586367607116699,44.80783432298684,0.0,2
0.4606151580810547,44.764955926091325,0.0,2
0.46662354469299316,44.83107452226315,0.0,2
0.4686012268066406,44.832746268087284,0.0,2
0.47104930877685547,44.76796294090102,0.0,2
0.4730839729309082,44.82624212411624,0.0,2
0.475081205368042,44.79917138846731,0.0,2
0.47806811332702637,44.815223733176815,0.0,2
0.47957611083984375,44.80519904337238,0.0,2
0.4816751480102539,44.775649316364635,0.0,2
0.4836559295654297,44.789540638483494,0.0,2
0.486635684967041,44.76443837554801,0.0,2
0.4886314868927002,44.769325648712325,0.0,2
0.49074816703796387,44.76905518365249,0.0,2
0.49340128898620605,44.82498830530282,0.0,2
0.4964315891265869,44.79864247627223,0.0,2
0.49841785430908203,44.78108147140717,0.0,2
0.501136302947998,44.79300257408669,0.0,2
0.5043423175811768,44.79779213744507,0.0,2
0.5063366889953613,44.72299940146057,0.0,2
0.5083305835723877,44.78259686977398,0.0,2
0.5108981132507324,44.793846127045676,0.0,2
0.5119950771331787,44.811964812941376,0.0,2
0.5160338878631592,44.75739411972496,0.0,2
0.5180191993713379,44.74398906275251,0.0,2
0.5206153392791748,44.80411403754891,0.0,2
0.5226337909698486,44.774899720532154,0.0,2
0.5245959758758545,44.71737616232771,0.0,2
0.5266003608703613,44.76065905269383,0.0,2
0.5306808948516846,44.77805947679363,0.0,2
0.5327026844024658,44.74274249380734,0.0,2
0.5346660614013672,44.77809408816731,0.0,2
0.5366566181182861,44.71213921830371,0.0,2
0.5401461124420166,44.773984345600645,0.0,2
0.5421466827392578,44.74771532648507,0.0,2
0.5441470146179199,44.77466226394047,0.0,2
0.5471374988555908,44.694087130247105,0.0,2
0.5509064197540283,44.690662091336364,0.0,2
0.5522220134735107,44.74668293913226,0.0,2
0.5552539825439453,44.75458519525364,0.0,2
0.5572497844696045,44.67288919922442,0.0,2
0.5618710517883301,44.76303806969807,0.0,2
0.5638740062713623,44.681609945391884,0.0,2
0.5658714771270752,44.70377972790381,0.0,2
0.5678582191467285,44.75747239441114,0.0,2
0.5703911781311035,44.68907468911812,0.0,2
0.5724215507507324,44.7200847160763,0.0,2
0.5743827819824219,44.68423148444567,0.0,2
0.5773754119873047,44.66886622490629,0.0,2
0.5799493789672852,44.716373022397214,0.0,2
0.582535982131958,44.65993276659345,0.0,2
0.5844924449920654,44.66222051810982,0.0,2
0.5875070095062256,44.73384924494783,0.0,2
0.5895040035247803,44.653984601522666,0.0,2
0.5907692909240723,44.72014189486146,0.0,2
0.5923593044281006,44.66960440489325,0.0,2
0.594362735748291,44.715461021107636,0.0,2
0.5963561534881592,44.7131173271,0.0,2
0.6040327548980713,44.72290581186343,0.0,2
0.6060323715209961,44.67619117212612,0.0,2
0.6080117225646973,44.70394899782259,0.0,2
0.6095824241638184,44.71190521336605,0.0,2
0.6119394302368164,44.62640657400651,0.0,2
0.6169624328613281,44.70396627950249,0.0,2
0.6189587116241455,44.684621010005976,0.0,2
0.6225268840789795,44.61847565122634,0.0,2
0.6245193481445312,44.65330264203224,0.0,2
0.6295099258422852,44.631674886311316,0.0,2
0.6321983337402344,44.61873731197662,0.0,2
0.6342291831970215,44.60859850529965,0.0,2
0.63722825050354,44.65432520096609,0.0,2
0.6397566795349121,44.680257978422254,0.0,2
0.6408705711364746,44.68851178670437,0.0,2
0.6429524421691895,44.608022976225186,0.0,2
0.6449325084686279,44.641684576022136,0.0,2
0.6489536762237549,44.65982107013756,0.0,2
0.6504883766174316,44.65320613133965,0.0,2
0.6525342464447021,44.58387076087935,0.0,2
0.6545324325561523,44.641046812981514,0.0,2
0.656508207321167,44.63687984806847,0.0,2
0.6585052013397217,44.63987055298119,0.0,2
0.6605801582336426,44.633884019821224,0.0,2
0.6625752449035645,44.65274845318216,0.0,2
0.6645708084106445,44.57487497331115,0.0,2
0.6666083335876465,44.62035180981293,0.0,2
0.6685926914215088,44.608477738269414,0.0,2
0.6706912517547607,44.62141261371545,0.0,2
0.6720945835113525,44.56860505902391,0.0,2
0.674091100692749,44.59134115090574,0.0,2
0.6796720027923584,44.63723804546461,0.0,2
0.6817102432250977,44.59337533716374,0.0,2
0.6847383975982666,44.56570739666667,0.0,2
0.6877312660217285,44.63993146030118,0.0,2
0.689727783203125,44.62227975565437,0.0,2
0.6923913955688477,44.55442867052223,0.0,2
0.6935935020446777,44.59306306381551,0.0,2
0.6955885887145996,44.638637777904954,0.0,2
0.697617769241333,44.57115403306903,0.0,2
0.7001540660858154,44.63456860649829,0.0,2
0.7024657726287842,44.54315028406425,0.0,2
0.704425573348999,44.61670061531177,0.0,2
0.7074511051177979,44.550685908413456,0.0,2
0.709923267364502,44.62559595501475,0.0,2
0.7123825550079346,44.618665139440736,0.0,2
0.7144618034362793,44.62289349997315,0.0,2
0.7184884548187256,44.524133531735465,0.0,2
0.7200112342834473,44.538819409328646,0.0,2
0.7225406169891357,44.56449196929028,0.0,2
0.7245242595672607,44.55088632929334,0.0,2
0.7285141944885254,44.5748099758183,0.0,2
0.7310614585876465,44.527564030494176,0.0,2
0.7330858707427979,44.59896060960437,0.0,2
0.7350778579711914,44.53558228351608,0.0,2
0.7370712757110596,44.56710370397299,0.0,2
0.7395951747894287,44.57311266015796,0.0,2
0.7416648864746094,44.52605516530231,0.0,2
0.7436771392822266,44.54917301149178,0.0,2
